"","geo_id","tract","tract_num","less10","10to19","20to29","30to39","40to59","60to89","90plus","total_outside","workedhome","total","avgcommute"
"480","08035013909","Census Tract 139.09, Douglas County, Colorado",13909,129,488,664,766,835,127,42,3051,428,3479,"31"
"481","08035013910","Census Tract 139.10, Douglas County, Colorado",13910,177,751,585,687,654,126,38,3018,179,3197,"29"
"482","08035013911","Census Tract 139.11, Douglas County, Colorado",13911,181,651,752,626,621,181,65,3077,392,3469,"30"
"483","08035014001","Census Tract 140.01, Douglas County, Colorado",14001,331,1099,731,825,435,177,155,3753,220,3973,"29"
"484","08035014005","Census Tract 140.05, Douglas County, Colorado",14005,219,676,511,465,343,108,6,2328,174,2502,"25"
"485","08035014006","Census Tract 140.06, Douglas County, Colorado",14006,156,836,683,382,538,157,84,2836,386,3222,"29"
"486","08035014007","Census Tract 140.07, Douglas County, Colorado",14007,342,533,257,240,299,12,11,1694,267,1961,"21"
"487","08035014008","Census Tract 140.08, Douglas County, Colorado",14008,254,973,771,568,395,152,26,3139,522,3661,"26"
"488","08035014009","Census Tract 140.09, Douglas County, Colorado",14009,268,362,424,362,354,53,35,1858,160,2018,"27"
"489","08035014010","Census Tract 140.10, Douglas County, Colorado",14010,291,1277,518,460,376,78,13,3013,249,3262,"22"
"490","08035014011","Census Tract 140.11, Douglas County, Colorado",14011,152,339,297,168,159,56,0,1171,169,1340,"23"
"491","08035014012","Census Tract 140.12, Douglas County, Colorado",14012,171,630,726,672,843,145,59,3246,417,3663,"30"
"492","08035014013","Census Tract 140.13, Douglas County, Colorado",14013,71,332,432,491,580,90,6,2002,419,2421,"31"
"493","08035014107","Census Tract 141.07, Douglas County, Colorado",14107,292,480,291,258,301,100,35,1757,203,1960,"27"
"494","08035014108","Census Tract 141.08, Douglas County, Colorado",14108,326,742,537,357,275,179,14,2430,156,2586,"24"
"495","08035014109","Census Tract 141.09, Douglas County, Colorado",14109,109,370,303,159,102,99,6,1148,108,1256,"25"
"496","08035014110","Census Tract 141.10, Douglas County, Colorado",14110,222,772,575,364,365,67,59,2424,391,2815,"26"
"497","08035014112","Census Tract 141.12, Douglas County, Colorado",14112,162,777,401,199,240,74,0,1853,133,1986,"23"
"498","08035014113","Census Tract 141.13, Douglas County, Colorado",14113,172,497,247,375,156,60,15,1522,213,1735,"24"
"499","08035014114","Census Tract 141.14, Douglas County, Colorado",14114,378,773,471,156,133,96,0,2007,150,2157,"19"
"500","08035014115","Census Tract 141.15, Douglas County, Colorado",14115,264,678,280,261,266,63,25,1837,261,2098,"24"
"501","08035014116","Census Tract 141.16, Douglas County, Colorado",14116,400,1338,466,509,356,77,52,3198,249,3447,"23"
"502","08035014122","Census Tract 141.22, Douglas County, Colorado",14122,224,667,814,468,381,143,15,2712,631,3343,"26"
"503","08035014123","Census Tract 141.23, Douglas County, Colorado",14123,110,362,299,178,225,120,0,1294,95,1389,"27"
"504","08035014124","Census Tract 141.24, Douglas County, Colorado",14124,247,543,694,706,469,119,78,2856,308,3164,"30"
"505","08035014125","Census Tract 141.25, Douglas County, Colorado",14125,179,559,337,161,308,176,18,1738,221,1959,"28"
"506","08035014126","Census Tract 141.26, Douglas County, Colorado",14126,97,228,297,141,116,115,24,1018,76,1094,"30"
"507","08035014127","Census Tract 141.27, Douglas County, Colorado",14127,74,377,681,433,313,64,40,1982,410,2392,"28"
"508","08035014128","Census Tract 141.28, Douglas County, Colorado",14128,297,627,679,428,348,80,66,2525,312,2837,"26"
"509","08035014129","Census Tract 141.29, Douglas County, Colorado",14129,183,405,426,365,161,121,37,1698,288,1986,"28"
"510","08035014130","Census Tract 141.30, Douglas County, Colorado",14130,546,871,951,633,668,243,41,3953,249,4202,"27"
"511","08035014131","Census Tract 141.31, Douglas County, Colorado",14131,268,529,356,167,181,52,0,1553,212,1765,"21"
"512","08035014132","Census Tract 141.32, Douglas County, Colorado",14132,182,632,708,497,290,157,95,2561,437,2998,"29"
"513","08035014133","Census Tract 141.33, Douglas County, Colorado",14133,230,826,684,781,404,83,56,3064,685,3749,"26"
"514","08035014134","Census Tract 141.34, Douglas County, Colorado",14134,251,645,845,463,340,205,7,2756,595,3351,"26"
"515","08035014135","Census Tract 141.35, Douglas County, Colorado",14135,122,350,297,185,221,27,5,1207,361,1568,"24"
"516","08035014136","Census Tract 141.36, Douglas County, Colorado",14136,469,1116,1147,838,763,236,54,4623,311,4934,"27"
"517","08035014137","Census Tract 141.37, Douglas County, Colorado",14137,227,1610,1173,577,553,119,108,4367,536,4903,"25"
"518","08035014138","Census Tract 141.38, Douglas County, Colorado",14138,50,992,450,343,157,101,9,2102,215,2317,"23"
"519","08035014139","Census Tract 141.39, Douglas County, Colorado",14139,111,592,400,426,235,63,15,1842,123,1965,"26"
"520","08035014140","Census Tract 141.40, Douglas County, Colorado",14140,227,701,526,351,275,183,9,2272,382,2654,"25"
"521","08035014202","Census Tract 142.02, Douglas County, Colorado",14202,46,151,114,209,153,88,41,802,161,963,"34"
"522","08035014203","Census Tract 142.03, Douglas County, Colorado",14203,161,377,509,549,1040,382,12,3030,587,3617,"34"
"523","08035014204","Census Tract 142.04, Douglas County, Colorado",14204,146,210,388,423,272,209,49,1697,182,1879,"34"
"524","08035014300","Census Tract 143, Douglas County, Colorado",14300,16,34,78,18,126,25,25,322,31,353,"42"
"525","08035014403","Census Tract 144.03, Douglas County, Colorado",14403,177,265,537,545,532,193,17,2266,370,2636,"31"
"526","08035014404","Census Tract 144.04, Douglas County, Colorado",14404,49,93,225,201,287,213,60,1128,221,1349,"42"
"527","08035014405","Census Tract 144.05, Douglas County, Colorado",14405,414,786,705,806,495,331,40,3577,431,4008,"28"
"528","08035014406","Census Tract 144.06, Douglas County, Colorado",14406,530,801,929,902,1063,232,196,4653,526,5179,"33"
"529","08035014503","Census Tract 145.03, Douglas County, Colorado",14503,577,365,424,493,524,210,87,2680,299,2979,"29"
"530","08035014504","Census Tract 145.04, Douglas County, Colorado",14504,378,506,409,506,280,92,31,2202,124,2326,"24"
"531","08035014505","Census Tract 145.05, Douglas County, Colorado",14505,330,627,335,571,397,168,29,2457,310,2767,"27"
"532","08035014506","Census Tract 145.06, Douglas County, Colorado",14506,117,351,315,324,398,194,70,1769,289,2058,"35"
"533","08035014602","Census Tract 146.02, Douglas County, Colorado",14602,71,63,239,175,433,120,32,1133,210,1343,"39"
"534","08035014603","Census Tract 146.03, Douglas County, Colorado",14603,244,1161,637,469,719,291,18,3539,208,3747,"27"
"535","08035014604","Census Tract 146.04, Douglas County, Colorado",14604,170,378,292,436,421,153,15,1865,138,2003,"30"
"536","08059009806","Census Tract 98.06, Jefferson County, Colorado",9806,185,552,330,294,257,43,30,1691,126,1817,"26"
"537","08059009807","Census Tract 98.07, Jefferson County, Colorado",9807,109,229,168,165,102,21,0,794,57,851,"23"
"538","08059009808","Census Tract 98.08, Jefferson County, Colorado",9808,339,475,568,741,592,290,89,3094,261,3355,"32"
"539","08059009815","Census Tract 98.15, Jefferson County, Colorado",9815,167,576,629,440,415,162,18,2407,253,2660,"27"
"540","08059009823","Census Tract 98.23, Jefferson County, Colorado",9823,157,619,410,759,372,148,82,2547,274,2821,"31"
"541","08059009824","Census Tract 98.24, Jefferson County, Colorado",9824,258,807,737,691,264,117,47,2921,177,3098,"25"
"542","08059009827","Census Tract 98.27, Jefferson County, Colorado",9827,114,1003,870,687,519,82,11,3286,215,3501,"26"
"543","08059009828","Census Tract 98.28, Jefferson County, Colorado",9828,135,594,742,701,363,79,38,2652,171,2823,"28"
"544","08059009829","Census Tract 98.29, Jefferson County, Colorado",9829,96,308,278,208,155,12,6,1063,65,1128,"24"
"545","08059009830","Census Tract 98.30, Jefferson County, Colorado",9830,74,260,316,228,222,74,15,1189,22,1211,"29"
"546","08059009831","Census Tract 98.31, Jefferson County, Colorado",9831,258,485,540,248,216,70,11,1828,49,1877,"22"
"547","08059009832","Census Tract 98.32, Jefferson County, Colorado",9832,110,344,380,246,118,62,39,1299,135,1434,"28"
"548","08059009833","Census Tract 98.33, Jefferson County, Colorado",9833,356,469,594,710,336,271,15,2751,185,2936,"28"
"549","08059009834","Census Tract 98.34, Jefferson County, Colorado",9834,127,359,703,617,409,94,68,2377,142,2519,"30"
"550","08059009835","Census Tract 98.35, Jefferson County, Colorado",9835,151,255,493,529,253,61,14,1756,229,1985,"27"
"551","08059009836","Census Tract 98.36, Jefferson County, Colorado",9836,90,411,501,473,303,107,49,1934,210,2144,"30"
"552","08059009837","Census Tract 98.37, Jefferson County, Colorado",9837,131,376,474,242,295,42,24,1584,273,1857,"27"
"553","08059009838","Census Tract 98.38, Jefferson County, Colorado",9838,187,511,592,440,431,160,72,2393,266,2659,"32"
"554","08059009839","Census Tract 98.39, Jefferson County, Colorado",9839,152,316,262,226,218,63,12,1249,77,1326,"26"
"555","08059009840","Census Tract 98.40, Jefferson County, Colorado",9840,108,614,360,378,303,118,64,1945,87,2032,"28"
"556","08059009841","Census Tract 98.41, Jefferson County, Colorado",9841,241,277,266,209,210,46,7,1256,69,1325,"25"
"557","08059009842","Census Tract 98.42, Jefferson County, Colorado",9842,42,305,488,193,169,95,58,1350,141,1491,"31"
"558","08059009843","Census Tract 98.43, Jefferson County, Colorado",9843,408,892,761,981,575,190,29,3836,385,4221,"27"
"559","08059009845","Census Tract 98.45, Jefferson County, Colorado",9845,162,238,352,446,333,96,0,1627,378,2005,"29"
"560","08059009846","Census Tract 98.46, Jefferson County, Colorado",9846,281,287,270,325,404,56,9,1632,495,2127,"27"
"561","08059009847","Census Tract 98.47, Jefferson County, Colorado",9847,245,187,160,244,298,195,0,1329,253,1582,"30"
"562","08059009848","Census Tract 98.48, Jefferson County, Colorado",9848,111,111,124,152,209,74,10,791,181,972,"32"
"563","08059009849","Census Tract 98.49, Jefferson County, Colorado",9849,519,892,601,371,336,66,41,2826,282,3108,"22"
"564","08059009850","Census Tract 98.50, Jefferson County, Colorado",9850,136,228,300,207,304,55,0,1230,246,1476,"28"
"565","08059009851","Census Tract 98.51, Jefferson County, Colorado",9851,125,358,410,508,240,69,31,1741,169,1910,"28"
"566","08059009852","Census Tract 98.52, Jefferson County, Colorado",9852,234,597,430,212,98,134,42,1747,135,1882,"24"
"567","08059009900","Census Tract 99, Jefferson County, Colorado",9900,180,362,267,192,98,25,0,1124,135,1259,"20"
"568","08059010000","Census Tract 100, Jefferson County, Colorado",10000,393,598,370,251,142,51,8,1813,209,2022,"20"
"569","08059010100","Census Tract 101, Jefferson County, Colorado",10100,318,774,569,343,397,112,47,2560,112,2672,"27"
"570","08059010205","Census Tract 102.05, Jefferson County, Colorado",10205,62,275,258,210,142,54,20,1021,108,1129,"27"
"571","08059010206","Census Tract 102.06, Jefferson County, Colorado",10206,188,392,549,574,283,107,80,2173,125,2298,"31"
"572","08059010208","Census Tract 102.08, Jefferson County, Colorado",10208,172,514,891,647,319,193,88,2824,132,2956,"29"
"573","08059010209","Census Tract 102.09, Jefferson County, Colorado",10209,101,808,840,678,525,250,74,3276,172,3448,"31"
"574","08059010210","Census Tract 102.10, Jefferson County, Colorado",10210,154,360,450,384,217,167,24,1756,128,1884,"28"
"575","08059010211","Census Tract 102.11, Jefferson County, Colorado",10211,155,411,338,246,216,65,96,1527,93,1620,"33"
"576","08059010212","Census Tract 102.12, Jefferson County, Colorado",10212,274,610,594,416,347,58,49,2348,78,2426,"25"
"577","08059010213","Census Tract 102.13, Jefferson County, Colorado",10213,217,507,745,596,321,64,22,2472,110,2582,"26"
"578","08059010303","Census Tract 103.03, Jefferson County, Colorado",10303,135,921,725,507,255,67,37,2647,230,2877,"24"
"579","08059010304","Census Tract 103.04, Jefferson County, Colorado",10304,41,453,229,327,153,105,6,1314,101,1415,"27"
"580","08059010305","Census Tract 103.05, Jefferson County, Colorado",10305,144,640,552,413,225,39,27,2040,175,2215,"24"
"581","08059010306","Census Tract 103.06, Jefferson County, Colorado",10306,117,454,239,305,181,80,30,1406,129,1535,"26"
"582","08059010307","Census Tract 103.07, Jefferson County, Colorado",10307,326,608,649,445,228,133,0,2389,154,2543,"24"
"583","08059010308","Census Tract 103.08, Jefferson County, Colorado",10308,261,1225,789,452,604,159,17,3507,127,3634,"25"
"584","08059010402","Census Tract 104.02, Jefferson County, Colorado",10402,206,649,839,380,354,305,0,2733,83,2816,"27"
"585","08059010403","Census Tract 104.03, Jefferson County, Colorado",10403,292,981,578,584,269,15,26,2745,84,2829,"22"
"586","08059010405","Census Tract 104.05, Jefferson County, Colorado",10405,165,299,318,318,199,0,51,1350,55,1405,"27"
"587","08059010406","Census Tract 104.06, Jefferson County, Colorado",10406,100,415,370,270,72,46,51,1324,32,1356,"26"
"588","08059010502","Census Tract 105.02, Jefferson County, Colorado",10502,329,676,616,498,290,120,41,2570,92,2662,"24"
"589","08059010503","Census Tract 105.03, Jefferson County, Colorado",10503,314,687,323,393,159,108,9,1993,166,2159,"22"
"590","08059010504","Census Tract 105.04, Jefferson County, Colorado",10504,158,439,318,223,160,33,0,1331,145,1476,"22"
"591","08059010603","Census Tract 106.03, Jefferson County, Colorado",10603,152,444,523,383,142,116,55,1815,177,1992,"26"
"592","08059010604","Census Tract 106.04, Jefferson County, Colorado",10604,201,241,245,260,68,22,0,1037,38,1075,"21"
"593","08059010701","Census Tract 107.01, Jefferson County, Colorado",10701,184,627,546,275,267,52,44,1995,145,2140,"24"
"594","08059010702","Census Tract 107.02, Jefferson County, Colorado",10702,222,850,848,384,300,68,0,2672,147,2819,"22"
"595","08059010801","Census Tract 108.01, Jefferson County, Colorado",10801,167,254,245,74,182,52,46,1020,115,1135,"27"
"596","08059010901","Census Tract 109.01, Jefferson County, Colorado",10901,369,472,550,265,497,63,0,2216,116,2332,"25"
"597","08059010902","Census Tract 109.02, Jefferson County, Colorado",10902,165,620,291,165,186,53,35,1515,45,1560,"24"
"598","08059011000","Census Tract 110, Jefferson County, Colorado",11000,388,880,775,393,253,199,123,3011,100,3111,"26"
"599","08059011100","Census Tract 111, Jefferson County, Colorado",11100,274,798,549,450,445,162,33,2711,167,2878,"26"
"600","08059011202","Census Tract 112.02, Jefferson County, Colorado",11202,263,546,548,447,281,37,7,2129,327,2456,"24"
"601","08059011300","Census Tract 113, Jefferson County, Colorado",11300,94,487,361,247,159,47,0,1395,71,1466,"23"
"602","08059011401","Census Tract 114.01, Jefferson County, Colorado",11401,51,240,384,391,161,135,51,1413,39,1452,"31"
"603","08059011402","Census Tract 114.02, Jefferson County, Colorado",11402,127,595,405,317,212,53,47,1756,143,1899,"25"
"604","08059011550","Census Tract 115.50, Jefferson County, Colorado",11550,112,843,645,654,414,103,48,2819,65,2884,"27"
"605","08059011601","Census Tract 116.01, Jefferson County, Colorado",11601,101,556,366,344,289,126,33,1815,28,1843,"27"
"606","08059011602","Census Tract 116.02, Jefferson County, Colorado",11602,211,556,424,554,150,72,16,1983,109,2092,"24"
"607","08059011701","Census Tract 117.01, Jefferson County, Colorado",11701,337,564,537,459,269,155,17,2338,226,2564,"25"
"608","08059011702","Census Tract 117.02, Jefferson County, Colorado",11702,151,899,719,548,485,163,17,2982,158,3140,"26"
"609","08059011708","Census Tract 117.08, Jefferson County, Colorado",11708,245,405,362,425,228,97,21,1783,76,1859,"25"
"610","08059011709","Census Tract 117.09, Jefferson County, Colorado",11709,73,480,278,371,391,88,19,1700,145,1845,"30"
"611","08059011710","Census Tract 117.10, Jefferson County, Colorado",11710,250,607,444,321,199,86,20,1927,132,2059,"24"
"612","08059011711","Census Tract 117.11, Jefferson County, Colorado",11711,161,689,378,568,214,140,40,2190,151,2341,"28"
"613","08059011712","Census Tract 117.12, Jefferson County, Colorado",11712,163,597,464,303,346,53,31,1957,238,2195,"26"
"614","08059011720","Census Tract 117.20, Jefferson County, Colorado",11720,321,667,437,394,332,93,97,2341,174,2515,"29"
"615","08059011721","Census Tract 117.21, Jefferson County, Colorado",11721,117,484,263,298,195,45,0,1402,124,1526,"24"
"616","08059011723","Census Tract 117.23, Jefferson County, Colorado",11723,286,415,452,430,225,43,0,1851,96,1947,"23"
"617","08059011724","Census Tract 117.24, Jefferson County, Colorado",11724,203,1064,404,398,565,48,6,2688,336,3024,"24"
"618","08059011725","Census Tract 117.25, Jefferson County, Colorado",11725,61,278,226,128,130,69,14,906,50,956,"26"
"619","08059011726","Census Tract 117.26, Jefferson County, Colorado",11726,311,952,416,515,528,184,26,2932,271,3203,"26"
"620","08059011727","Census Tract 117.27, Jefferson County, Colorado",11727,101,528,486,281,220,30,21,1667,153,1820,"24"
"621","08059011728","Census Tract 117.28, Jefferson County, Colorado",11728,49,277,329,208,193,80,26,1162,83,1245,"28"
"622","08059011729","Census Tract 117.29, Jefferson County, Colorado",11729,130,629,615,439,395,77,17,2302,121,2423,"27"
"623","08059011730","Census Tract 117.30, Jefferson County, Colorado",11730,194,472,422,417,206,160,76,1947,41,1988,"30"
"624","08059011731","Census Tract 117.31, Jefferson County, Colorado",11731,234,745,559,477,251,92,60,2418,84,2502,"27"
"625","08059011732","Census Tract 117.32, Jefferson County, Colorado",11732,402,811,630,261,638,184,150,3076,70,3146,"30"
"626","08059011733","Census Tract 117.33, Jefferson County, Colorado",11733,73,229,175,127,85,31,0,720,40,760,"23"
"627","08059011803","Census Tract 118.03, Jefferson County, Colorado",11803,176,759,511,779,478,220,24,2947,94,3041,"28"
"628","08059011804","Census Tract 118.04, Jefferson County, Colorado",11804,191,476,484,583,148,162,20,2064,40,2104,"26"
"629","08059011805","Census Tract 118.05, Jefferson County, Colorado",11805,341,1319,694,651,359,87,84,3535,29,3564,"24"
"630","08059011806","Census Tract 118.06, Jefferson County, Colorado",11806,180,599,413,576,229,243,0,2240,100,2340,"27"
"631","08059011904","Census Tract 119.04, Jefferson County, Colorado",11904,72,303,266,164,137,55,46,1043,92,1135,"29"
"632","08059011951","Census Tract 119.51, Jefferson County, Colorado",11951,56,604,254,341,267,83,63,1668,60,1728,"29"
"633","08059012022","Census Tract 120.22, Jefferson County, Colorado",12022,332,606,726,566,502,79,41,2852,380,3232,"26"
"634","08059012023","Census Tract 120.23, Jefferson County, Colorado",12023,125,343,454,443,212,92,28,1697,115,1812,"29"
"635","08059012024","Census Tract 120.24, Jefferson County, Colorado",12024,300,405,596,391,570,54,70,2386,303,2689,"28"
"636","08059012026","Census Tract 120.26, Jefferson County, Colorado",12026,224,276,170,240,376,228,39,1553,287,1840,"32"
"637","08059012027","Census Tract 120.27, Jefferson County, Colorado",12027,46,165,346,315,336,212,4,1424,217,1641,"34"
"638","08059012030","Census Tract 120.30, Jefferson County, Colorado",12030,65,565,158,411,399,211,31,1840,434,2274,"32"
"639","08059012031","Census Tract 120.31, Jefferson County, Colorado",12031,227,170,255,372,454,179,83,1740,535,2275,"36"
"640","08059012032","Census Tract 120.32, Jefferson County, Colorado",12032,123,132,152,249,344,85,62,1147,149,1296,"38"
"641","08059012033","Census Tract 120.33, Jefferson County, Colorado",12033,66,75,152,436,395,128,14,1266,151,1417,"37"
"642","08059012034","Census Tract 120.34, Jefferson County, Colorado",12034,75,129,422,468,424,20,49,1587,309,1896,"34"
"643","08059012035","Census Tract 120.35, Jefferson County, Colorado",12035,136,350,555,489,435,214,14,2193,476,2669,"31"
"644","08059012036","Census Tract 120.36, Jefferson County, Colorado",12036,68,364,316,503,342,106,8,1707,277,1984,"30"
"645","08059012037","Census Tract 120.37, Jefferson County, Colorado",12037,153,182,104,309,619,215,71,1653,298,1951,"39"
"646","08059012038","Census Tract 120.38, Jefferson County, Colorado",12038,31,430,377,423,423,85,75,1844,202,2046,"34"
"647","08059012039","Census Tract 120.39, Jefferson County, Colorado",12039,200,660,735,647,714,80,52,3088,134,3222,"28"
"648","08059012041","Census Tract 120.41, Jefferson County, Colorado",12041,181,849,597,488,440,186,61,2802,164,2966,"28"
"649","08059012042","Census Tract 120.42, Jefferson County, Colorado",12042,167,547,530,318,450,84,11,2107,96,2203,"27"
"650","08059012043","Census Tract 120.43, Jefferson County, Colorado",12043,171,744,740,514,628,95,86,2978,218,3196,"30"
"651","08059012044","Census Tract 120.44, Jefferson County, Colorado",12044,204,436,551,364,548,76,74,2253,123,2376,"31"
"652","08059012045","Census Tract 120.45, Jefferson County, Colorado",12045,253,663,781,711,635,119,9,3171,189,3360,"27"
"653","08059012046","Census Tract 120.46, Jefferson County, Colorado",12046,117,188,199,200,211,129,5,1049,37,1086,"29"
"654","08059012047","Census Tract 120.47, Jefferson County, Colorado",12047,215,647,521,416,415,41,20,2275,93,2368,"25"
"655","08059012048","Census Tract 120.48, Jefferson County, Colorado",12048,90,227,203,212,171,24,6,933,93,1026,"25"
"656","08059012049","Census Tract 120.49, Jefferson County, Colorado",12049,49,547,387,430,457,108,7,1985,160,2145,"29"
"657","08059012050","Census Tract 120.50, Jefferson County, Colorado",12050,94,307,488,437,384,82,15,1807,158,1965,"29"
"658","08059012051","Census Tract 120.51, Jefferson County, Colorado",12051,94,288,229,404,207,90,19,1331,154,1485,"30"
"659","08059012052","Census Tract 120.52, Jefferson County, Colorado",12052,218,570,418,813,612,164,46,2841,210,3051,"30"
"660","08059012053","Census Tract 120.53, Jefferson County, Colorado",12053,188,620,312,379,317,169,70,2055,219,2274,"29"
"661","08059012054","Census Tract 120.54, Jefferson County, Colorado",12054,201,478,441,396,397,74,27,2014,98,2112,"27"
"662","08059012055","Census Tract 120.55, Jefferson County, Colorado",12055,145,311,483,417,241,69,0,1666,153,1819,"26"
"663","08059012057","Census Tract 120.57, Jefferson County, Colorado",12057,275,795,734,784,687,133,27,3435,173,3608,"28"
"664","08059012058","Census Tract 120.58, Jefferson County, Colorado",12058,67,236,195,388,636,373,63,1958,281,2239,"40"
"665","08059012059","Census Tract 120.59, Jefferson County, Colorado",12059,72,344,325,373,310,107,14,1545,148,1693,"29"
"666","08059012060","Census Tract 120.60, Jefferson County, Colorado",12060,118,587,259,306,333,81,22,1706,88,1794,"27"
"667","08059015800","Census Tract 158, Jefferson County, Colorado",15800,260,713,336,238,290,52,2,1891,66,1957,"22"
"668","08059015900","Census Tract 159, Jefferson County, Colorado",15900,176,280,468,217,290,136,0,1567,61,1628,"27"
"669","08059060300","Census Tract 603, Jefferson County, Colorado",60300,285,638,465,510,330,172,41,2441,197,2638,"28"
"670","08059060400","Census Tract 604, Jefferson County, Colorado",60400,296,275,410,476,328,103,26,1914,140,2054,"27"
"671","08059060500","Census Tract 605, Jefferson County, Colorado",60500,297,656,580,360,476,238,20,2627,239,2866,"27"
"672","08059980000","Census Tract 9800, Jefferson County, Colorado",980000,0,0,0,0,0,0,0,0,0,0,NA
"673","08059980400","Census Tract 9804, Jefferson County, Colorado",980400,0,0,0,0,0,0,0,0,0,0,NA
